2019-11-12 09:25:05	管理员	管理员	登录系统
2019-11-12 09:25:49	管理员	管理员	退出系统
2019-11-12 09:57:51	管理员	管理员	登录系统
2019-11-12 09:58:32	管理员	管理员	退出系统
2019-11-12 09:59:25	管理员	管理员	登录系统
2019-11-12 10:00:15	管理员	管理员	退出系统
2019-11-12 13:42:15	管理员	管理员	登录系统
2019-11-12 13:42:59	管理员	管理员	进入参数设置界面
2019-11-12 13:43:00	管理员	管理员	进入机器人示教界面
2019-11-12 13:43:05	管理员	管理员	加载A轨点位程序:1
2019-11-12 13:45:10	管理员	管理员	点击了A轨点位文件保存
2019-11-12 13:45:43	管理员	管理员	退出系统
2019-11-12 15:59:27	管理员	管理员	登录系统
2019-11-12 16:02:13	管理员	管理员	进入参数设置界面
2019-11-12 16:02:15	管理员	管理员	进入自动运行界面
2019-11-12 16:04:09	管理员	管理员	进入参数设置界面
2019-11-12 16:04:10	管理员	管理员	进入机器人示教界面
2019-11-12 16:04:31	管理员	管理员	打开视觉调试
2019-11-12 16:05:03	管理员	管理员	打开视觉调试
2019-11-12 16:05:13	管理员	管理员	打开机器人控制器
2019-11-12 16:05:21	管理员	管理员	退出系统
2019-11-12 16:40:36	管理员	管理员	登录系统
2019-11-12 16:41:04	管理员	管理员	进入参数设置界面
2019-11-12 16:41:04	管理员	管理员	进入机器人示教界面
2019-11-12 16:41:05	管理员	管理员	进入手动调试界面
2019-11-12 16:41:06	管理员	管理员	进入机器人示教界面
2019-11-12 16:41:46	管理员	管理员	新建B轨点位文件:2
2019-11-12 16:41:58	管理员	管理员	新建取料点位文件:3
2019-11-12 16:48:44	管理员	管理员	新建抛料点位文件:4
2019-11-12 16:49:21	管理员	管理员	新建视觉点位文件:5
2019-11-12 16:54:40	管理员	管理员	退出系统
