2019-11-22 07:53:40	管理员	管理员	进入机器人示教界面
2019-11-22 07:55:26	管理员	管理员	退出系统
2019-11-22 08:00:16	管理员	管理员	登录系统
2019-11-22 08:00:39	管理员	管理员	进入机器人示教界面
2019-11-22 08:00:55	管理员	管理员	退出系统
2019-11-22 08:10:05	管理员	管理员	登录系统
2019-11-22 08:25:40	管理员	管理员	进入机器人示教界面
2019-11-22 08:26:29	管理员	管理员	新建A轨点位文件:1
2019-11-22 08:27:12	管理员	管理员	退出系统
2019-11-22 11:54:03	管理员	管理员	登录系统
2019-11-22 11:54:31	管理员	管理员	进入机器人示教界面
2019-11-22 11:57:09	管理员	管理员	登录系统
2019-11-22 11:57:32	管理员	管理员	进入参数设置界面
2019-11-22 11:57:33	管理员	管理员	进入机器人示教界面
2019-11-22 11:57:40	管理员	管理员	点击了A轨点位文件保存
2019-11-22 11:57:58	管理员	管理员	退出系统
2019-11-22 13:27:41	管理员	管理员	登录系统
2019-11-22 13:28:08	管理员	管理员	进入机器人示教界面
2019-11-22 13:28:24	管理员	管理员	点击了A轨点位文件保存
2019-11-22 13:28:39	管理员	管理员	退出系统
2019-11-22 13:31:13	管理员	管理员	登录系统
2019-11-22 13:31:38	管理员	管理员	进入机器人示教界面
2019-11-22 13:31:48	管理员	管理员	点击了A轨点位文件保存
2019-11-22 13:32:36	管理员	管理员	新建B轨点位文件:2
2019-11-22 13:32:49	管理员	管理员	点击了B轨点位文件保存
2019-11-22 13:33:28	管理员	管理员	退出系统
2019-11-22 13:44:14	管理员	管理员	登录系统
2019-11-22 13:44:36	管理员	管理员	进入机器人示教界面
2019-11-22 13:45:10	管理员	管理员	退出系统
2019-11-22 13:48:32	管理员	管理员	登录系统
2019-11-22 13:48:52	管理员	管理员	进入机器人示教界面
2019-11-22 13:49:15	管理员	管理员	退出系统
2019-11-22 13:51:20	管理员	管理员	登录系统
2019-11-22 13:51:41	管理员	管理员	进入机器人示教界面
2019-11-22 13:51:55	管理员	管理员	退出系统
2019-11-22 13:53:15	管理员	管理员	登录系统
2019-11-22 13:53:45	管理员	管理员	进入机器人示教界面
2019-11-22 13:57:39	管理员	管理员	登录系统
2019-11-22 13:58:13	管理员	管理员	进入机器人示教界面
2019-11-22 13:59:47	操作员	操作员	登录系统
2019-11-22 14:00:06	操作员	操作员	进入机器人示教界面
2019-11-22 14:04:41	操作员	操作员	登录系统
2019-11-22 14:05:20	操作员	操作员	进入机器人示教界面
2019-11-22 14:06:59	操作员	操作员	登录系统
2019-11-22 14:09:01	操作员	操作员	进入机器人示教界面
2019-11-22 14:10:08	操作员	操作员	退出系统
2019-11-22 14:12:34	管理员	管理员	登录系统
2019-11-22 14:13:29	管理员	管理员	进入机器人示教界面
2019-11-22 14:14:28	管理员	管理员	新建B轨点位文件:2
2019-11-22 14:14:46	管理员	管理员	点击了B轨点位文件保存
2019-11-22 14:14:53	管理员	管理员	退出系统
2019-11-22 14:15:35	操作员	操作员	登录系统
2019-11-22 14:15:55	操作员	操作员	进入机器人示教界面
2019-11-22 14:16:59	操作员	操作员	退出系统
2019-11-22 14:33:00	操作员	操作员	登录系统
2019-11-22 14:40:36	操作员	操作员	进入机器人示教界面
2019-11-22 14:40:45	操作员	操作员	A轨程序另存为:11
2019-11-22 14:41:00	操作员	操作员	加载A轨点位程序:11
2019-11-22 14:41:13	操作员	操作员	加载A轨点位程序:1
2019-11-22 14:42:49	操作员	操作员	加载A轨点位程序:11
2019-11-22 14:42:54	操作员	操作员	加载A轨点位程序:1
2019-11-22 14:43:25	操作员	操作员	加载A轨点位程序:11
2019-11-22 14:43:29	操作员	操作员	加载A轨点位程序:1
2019-11-22 14:43:36	操作员	操作员	加载A轨点位程序:11
2019-11-22 14:43:42	操作员	操作员	加载A轨点位程序:11
2019-11-22 15:08:47	管理员	管理员	登录系统
2019-11-22 15:09:16	管理员	管理员	进入机器人示教界面
2019-11-22 15:09:22	管理员	管理员	加载A轨点位程序:1
2019-11-22 15:23:52	管理员	管理员	登录系统
2019-11-22 15:24:44	管理员	管理员	进入机器人示教界面
2019-11-22 15:24:56	管理员	管理员	A轨程序另存为:11
2019-11-22 15:25:27	管理员	管理员	加载A轨点位程序:1
2019-11-22 15:25:30	管理员	管理员	退出系统
2019-11-22 16:08:35	管理员	管理员	登录系统
2019-11-22 16:09:15	管理员	管理员	进入机器人示教界面
2019-11-22 16:09:26	管理员	管理员	A轨程序另存为:11
2019-11-22 16:09:45	管理员	管理员	点击了B轨点位文件保存
2019-11-22 16:10:11	管理员	管理员	点击了B轨点位文件保存
2019-11-22 16:10:26	管理员	管理员	B轨程序另存为:22
2019-11-22 16:11:03	管理员	管理员	退出系统
