2020-01-19 08:25:15	操作员	操作员	进入机器人示教界面
2020-01-19 08:25:22	操作员	操作员	退出系统
2020-01-19 09:22:58	操作员	操作员	登录系统
2020-01-19 09:22:58	操作员	操作员	A轨生产产品  --> Sample
2020-01-19 09:22:58	操作员	操作员	B轨生产产品  --> Sample
2020-01-19 09:23:39	操作员	操作员	进入IO监控界面
2020-01-19 09:23:43	操作员	操作员	进入机器人示教界面
2020-01-19 09:23:48	操作员	操作员	进入参数设置界面
2020-01-19 09:23:59	操作员	操作员	退出系统
2020-01-19 09:26:39	操作员	操作员	登录系统
2020-01-19 09:26:39	操作员	操作员	A轨生产产品  --> Sample
2020-01-19 09:26:39	操作员	操作员	B轨生产产品  --> Sample
2020-01-19 09:27:07	操作员	操作员	进入参数设置界面
2020-01-19 09:27:10	操作员	操作员	进入PLC手动界面
2020-01-19 09:27:18	操作员	操作员	进入参数设置界面
2020-01-19 09:27:28	操作员	操作员	进入自动运行界面
2020-01-19 09:27:47	操作员	操作员	退出系统
2020-01-19 09:54:09	操作员	操作员	登录系统
2020-01-19 09:54:09	操作员	操作员	A轨生产产品  --> Sample
2020-01-19 09:54:09	操作员	操作员	B轨生产产品  --> Sample
2020-01-19 09:54:39	操作员	操作员	进入日志记录界面
2020-01-19 09:57:40	操作员	操作员	进入IO监控界面
2020-01-19 09:57:42	操作员	操作员	进入PLC手动界面
2020-01-19 09:57:43	操作员	操作员	进入参数设置界面
2020-01-19 09:57:47	操作员	操作员	进入自动运行界面
2020-01-19 09:57:50	操作员	操作员	退出系统
2020-01-19 10:00:44	操作员	操作员	登录系统
2020-01-19 10:00:44	操作员	操作员	A轨生产产品  --> Sample
2020-01-19 10:00:44	操作员	操作员	B轨生产产品  --> Sample
2020-01-19 10:01:22	操作员	操作员	进入日志记录界面
2020-01-19 10:02:07	操作员	操作员	进入自动运行界面
2020-01-19 10:02:09	操作员	操作员	退出系统
