2019-12-09 10:05:42	管理员	管理员	进入参数设置界面
2019-12-09 10:05:43	管理员	管理员	进入机器人示教界面
2019-12-09 10:25:25	管理员	管理员	点击了A轨点位文件保存
2019-12-09 10:25:32	管理员	管理员	退出系统
2019-12-09 10:25:46	管理员	管理员	登录系统
2019-12-09 10:26:05	管理员	管理员	进入机器人示教界面
2019-12-09 10:28:52	管理员	管理员	退出系统
2019-12-09 10:30:31	管理员	管理员	登录系统
2019-12-09 10:34:54	管理员	管理员	进入机器人示教界面
2019-12-09 10:34:55	管理员	管理员	进入机器人示教界面
2019-12-09 10:35:13	管理员	管理员	点击了A轨点位文件保存
2019-12-09 10:37:27	管理员	管理员	点击了A轨点位文件保存
2019-12-09 10:53:44	管理员	管理员	登录系统
2019-12-09 10:53:59	管理员	管理员	进入机器人示教界面
2019-12-09 10:55:42	管理员	管理员	新建A轨点位文件:3
2019-12-09 11:05:45	管理员	管理员	退出系统
2019-12-09 13:29:54	管理员	管理员	登录系统
2019-12-09 13:30:20	管理员	管理员	进入机器人示教界面
2019-12-09 13:31:11	管理员	管理员	打开机器人软件本体
2019-12-09 13:33:12	管理员	管理员	下载A轨点位至机器人
2019-12-09 13:33:34	管理员	管理员	打开机器人软件本体
2019-12-09 13:34:16	管理员	管理员	下载A轨点位至机器人
2019-12-09 13:34:22	管理员	管理员	打开机器人软件本体
2019-12-09 13:34:55	管理员	管理员	退出系统
